Tile,class,x,y
D0124,1,301500,424500
D0224,1,302500,424500
D0324,1,303500,424500
D0424,1,304500,424500
D0524,1,305500,424500
D0624,1,306500,424500
D0724,1,307500,424500
D0824,1,308500,424500
D0924,2,309500,424500
D1024,1,310500,424500
D1124,1,311500,424500
D1224,1,312500,424500
D1324,1,313500,424500
D1424,1,314500,424500
D1524,1,315500,424500
D1624,1,316500,424500
D1724,1,317500,424500
D1824,1,318500,424500
D1924,2,319500,424500
D2024,2,320500,424500
D2124,2,321500,424500
D2224,2,322500,424500
D2324,1,323500,424500
D2424,2,324500,424500
D2524,2,325500,424500
D2624,2,326500,424500
D2724,2,327500,424500
D2824,2,328500,424500
D2924,2,329500,424500
D3024,2,330500,424500
C4123,3,241500,423500
C4223,3,242500,423500
C4323,4,243500,423500
C4423,4,244500,423500
C4523,4,245500,423500
C4623,4,246500,423500
C4723,4,247500,423500
C4823,2,248500,423500
C4923,1,249500,423500
C5023,1,250500,423500
C5123,1,251500,423500
C5223,1,252500,423500
C5323,1,253500,423500
C5423,1,254500,423500
C6023,1,260500,423500
C6123,2,261500,423500
C6223,2,262500,423500
C6323,1,263500,423500
C6423,1,264500,423500
C6523,2,265500,423500
C6623,2,266500,423500
C6723,2,267500,423500
C6823,2,268500,423500
C6923,2,269500,423500
C7023,2,270500,423500
C7123,1,271500,423500
C7223,2,272500,423500
C7323,2,273500,423500
C7423,1,274500,423500
C7523,1,275500,423500
C7623,1,276500,423500
C7723,1,277500,423500
C7823,1,278500,423500
C7923,1,279500,423500
C8023,1,280500,423500
C8123,1,281500,423500
C8223,1,282500,423500
C8323,1,283500,423500
C8423,1,284500,423500
C8523,1,285500,423500
C8623,1,286500,423500
C8723,1,287500,423500
C8823,1,288500,423500
C8923,1,289500,423500
C9023,1,290500,423500
C9123,1,291500,423500
C9223,1,292500,423500
C9323,1,293500,423500
C9423,1,294500,423500
C9523,1,295500,423500
C9623,1,296500,423500
C9723,1,297500,423500
C9823,1,298500,423500
C9923,1,299500,423500
D0023,1,300500,423500
D0123,1,301500,423500
D0223,1,302500,423500
D0323,1,303500,423500
D0423,1,304500,423500
D0523,1,305500,423500
D0623,1,306500,423500
D0723,1,307500,423500
D0823,1,308500,423500
D0923,1,309500,423500
D1023,1,310500,423500
D1123,1,311500,423500
D1223,1,312500,423500
D1323,1,313500,423500
D1423,1,314500,423500
D1523,1,315500,423500
D1623,1,316500,423500
D1723,1,317500,423500
D1823,1,318500,423500
D1923,1,319500,423500
D2023,1,320500,423500
D2123,1,321500,423500
D2223,2,322500,423500
D2323,2,323500,423500
D2423,2,324500,423500
D2523,2,325500,423500
D2623,1,326500,423500
D2723,1,327500,423500
D2823,1,328500,423500
D2923,2,329500,423500
D3023,2,330500,423500
C4022,1,240500,422500
C4122,3,241500,422500
C4222,3,242500,422500
C4322,4,243500,422500
C4422,4,244500,422500
C4522,4,245500,422500
C4622,4,246500,422500
C4722,4,247500,422500
C4822,2,248500,422500
C4922,2,249500,422500
C5022,1,250500,422500
C5122,1,251500,422500
C5222,1,252500,422500
C5322,1,253500,422500
C5422,1,254500,422500
C5522,1,255500,422500
C5622,1,256500,422500
C5722,1,257500,422500
C5822,1,258500,422500
C5922,4,259500,422500
C6022,4,260500,422500
C6122,3,261500,422500
C6222,2,262500,422500
C6322,1,263500,422500
C6422,2,264500,422500
C6522,4,265500,422500
C6622,2,266500,422500
C6722,2,267500,422500
C6822,2,268500,422500
C6922,2,269500,422500
C7022,1,270500,422500
C7122,2,271500,422500
C7222,1,272500,422500
C7322,1,273500,422500
C7422,1,274500,422500
C7522,1,275500,422500
C7622,1,276500,422500
C7722,1,277500,422500
C7822,1,278500,422500
C7922,1,279500,422500
C8022,1,280500,422500
C8122,1,281500,422500
C8222,1,282500,422500
C8322,1,283500,422500
C8422,1,284500,422500
C8522,1,285500,422500
C8622,1,286500,422500
C8722,1,287500,422500
C8822,1,288500,422500
C8922,1,289500,422500
C9022,1,290500,422500
C9122,1,291500,422500
C9222,1,292500,422500
C9322,1,293500,422500
C9422,1,294500,422500
C9522,1,295500,422500
C9622,1,296500,422500
C9722,1,297500,422500
C9822,1,298500,422500
C9922,1,299500,422500
D0022,1,300500,422500
D0122,1,301500,422500
D0222,1,302500,422500
D0322,1,303500,422500
D0422,1,304500,422500
D0522,1,305500,422500
D0622,1,306500,422500
D0722,1,307500,422500
D0822,2,308500,422500
D0922,2,309500,422500
D1022,1,310500,422500
D1122,1,311500,422500
D1222,1,312500,422500
D1322,1,313500,422500
D1422,1,314500,422500
D1522,1,315500,422500
D1622,1,316500,422500
D1722,1,317500,422500
D1822,1,318500,422500
D1922,1,319500,422500
D2022,1,320500,422500
D2122,2,321500,422500
D2222,2,322500,422500
D2322,2,323500,422500
D2422,2,324500,422500
D2522,1,325500,422500
D2622,1,326500,422500
D2722,1,327500,422500
D2822,2,328500,422500
D2922,2,329500,422500
D3022,2,330500,422500
C3921,1,239500,421500
C4021,4,240500,421500
C4121,4,241500,421500
C4221,1,242500,421500
C4321,4,243500,421500
C4421,4,244500,421500
C4521,4,245500,421500
C4621,4,246500,421500
C4721,4,247500,421500
C4821,4,248500,421500
C4921,4,249500,421500
C5021,2,250500,421500
C5121,2,251500,421500
C5221,2,252500,421500
C5321,3,253500,421500
C5421,4,254500,421500
C5521,4,255500,421500
C5621,1,256500,421500
C5721,1,257500,421500
C5821,3,258500,421500
C5921,3,259500,421500
C6021,3,260500,421500
C6121,3,261500,421500
C6221,4,262500,421500
C6321,2,263500,421500
C6421,3,264500,421500
C6521,4,265500,421500
C6621,4,266500,421500
C6721,4,267500,421500
C6821,2,268500,421500
C6921,2,269500,421500
C7021,2,270500,421500
C7121,2,271500,421500
C7221,2,272500,421500
C7321,2,273500,421500
C7421,2,274500,421500
C7521,1,275500,421500
C7621,1,276500,421500
C7721,1,277500,421500
C7821,1,278500,421500
C7921,1,279500,421500
C8021,1,280500,421500
C8121,1,281500,421500
C8221,1,282500,421500
C8321,1,283500,421500
C8421,1,284500,421500
C8521,1,285500,421500
C8621,1,286500,421500
C8721,1,287500,421500
C8821,1,288500,421500
C8921,1,289500,421500
C9021,1,290500,421500
C9121,1,291500,421500
C9221,1,292500,421500
C9321,1,293500,421500
C9421,1,294500,421500
C9521,1,295500,421500
C9621,1,296500,421500
C9721,1,297500,421500
C9821,1,298500,421500
C9921,1,299500,421500
D0021,1,300500,421500
D0121,1,301500,421500
D0221,1,302500,421500
D0321,1,303500,421500
D0421,1,304500,421500
D0521,1,305500,421500
D0621,1,306500,421500
D0721,1,307500,421500
D0821,1,308500,421500
D0921,2,309500,421500
D1021,1,310500,421500
D1121,1,311500,421500
D1221,1,312500,421500
D1321,1,313500,421500
D1421,1,314500,421500
D1521,1,315500,421500
D1621,1,316500,421500
D1721,1,317500,421500
D1821,1,318500,421500
D1921,1,319500,421500
D2021,1,320500,421500
D2121,2,321500,421500
D2221,2,322500,421500
D2321,1,323500,421500
D2421,1,324500,421500
D2521,1,325500,421500
D2621,1,326500,421500
D2721,1,327500,421500
D2821,2,328500,421500
D2921,2,329500,421500
D3021,2,330500,421500
C3920,4,239500,420500
C4020,4,240500,420500
C4120,4,241500,420500
C4220,4,242500,420500
C4320,4,243500,420500
C4420,4,244500,420500
C4520,2,245500,420500
C4620,4,246500,420500
C4720,4,247500,420500
C4820,4,248500,420500
C4920,4,249500,420500
C5020,4,250500,420500
C5120,4,251500,420500
C5220,2,252500,420500
C5320,4,253500,420500
C5420,4,254500,420500
C5520,4,255500,420500
C5620,3,256500,420500
C5720,3,257500,420500
C5820,3,258500,420500
C5920,4,259500,420500
C6020,3,260500,420500
C6120,3,261500,420500
C6220,4,262500,420500
C6320,3,263500,420500
C6420,3,264500,420500
C6520,4,265500,420500
C6620,3,266500,420500
C6720,4,267500,420500
C6820,4,268500,420500
C6920,3,269500,420500
C7020,3,270500,420500
C7120,1,271500,420500
C7220,1,272500,420500
C7320,2,273500,420500
C7420,2,274500,420500
C7520,1,275500,420500
C7620,1,276500,420500
C7720,1,277500,420500
C7820,1,278500,420500
C7920,1,279500,420500
C8020,1,280500,420500
C8120,1,281500,420500
C8220,1,282500,420500
C8320,1,283500,420500
C8420,1,284500,420500
C8520,1,285500,420500
C8620,1,286500,420500
C8720,1,287500,420500
C8820,1,288500,420500
C8920,1,289500,420500
C9020,1,290500,420500
C9120,1,291500,420500
C9220,1,292500,420500
C9320,1,293500,420500
C9420,1,294500,420500
C9520,1,295500,420500
C9620,1,296500,420500
C9720,1,297500,420500
C9820,1,298500,420500
C9920,1,299500,420500
D0020,1,300500,420500
D0120,1,301500,420500
D0220,1,302500,420500
D0320,1,303500,420500
D0420,1,304500,420500
D0520,1,305500,420500
D0620,1,306500,420500
D0720,1,307500,420500
D0820,1,308500,420500
D0920,1,309500,420500
D1020,1,310500,420500
D1120,1,311500,420500
D1220,1,312500,420500
D1320,1,313500,420500
D1420,1,314500,420500
D1520,1,315500,420500
D1620,1,316500,420500
D1720,1,317500,420500
D1820,1,318500,420500
D1920,1,319500,420500
D2020,1,320500,420500
D2120,2,321500,420500
D2220,1,322500,420500
D2320,1,323500,420500
D2420,1,324500,420500
D2520,1,325500,420500
D2620,1,326500,420500
D2720,1,327500,420500
D2820,2,328500,420500
D2920,2,329500,420500
C3819,4,238500,419500
C3919,4,239500,419500
C4019,4,240500,419500
C4119,4,241500,419500
C4219,4,242500,419500
C4319,4,243500,419500
C4419,4,244500,419500
C4519,5,245500,419500
C4619,5,246500,419500
C4719,5,247500,419500
C4819,5,248500,419500
C4919,4,249500,419500
C5019,4,250500,419500
C5119,4,251500,419500
C5219,4,252500,419500
C5319,4,253500,419500
C5419,4,254500,419500
C5519,3,255500,419500
C5619,4,256500,419500
C5719,4,257500,419500
C5819,3,258500,419500
C5919,4,259500,419500
C6019,3,260500,419500
C6119,3,261500,419500
C6219,4,262500,419500
C6319,4,263500,419500
C6419,4,264500,419500
C6519,4,265500,419500
C6619,2,266500,419500
C6719,4,267500,419500
C6819,4,268500,419500
C6919,3,269500,419500
C7019,4,270500,419500
C7119,4,271500,419500
C7219,1,272500,419500
C7319,1,273500,419500
C7419,1,274500,419500
C7519,1,275500,419500
C7619,1,276500,419500
C7719,1,277500,419500
C7819,1,278500,419500
C7919,1,279500,419500
C8019,1,280500,419500
C8119,1,281500,419500
C8219,1,282500,419500
C8319,1,283500,419500
C8419,1,284500,419500
C8519,1,285500,419500
C8619,1,286500,419500
C8719,1,287500,419500
C8819,1,288500,419500
C8919,1,289500,419500
C9019,1,290500,419500
C9119,1,291500,419500
C9219,1,292500,419500
C9319,1,293500,419500
C9419,1,294500,419500
C9519,1,295500,419500
C9619,1,296500,419500
C9719,1,297500,419500
C9819,1,298500,419500
C9919,1,299500,419500
D0019,1,300500,419500
D0119,1,301500,419500
D0219,1,302500,419500
D0319,1,303500,419500
D0419,1,304500,419500
D0519,1,305500,419500
D0619,1,306500,419500
D0719,1,307500,419500
D0819,1,308500,419500
D0919,1,309500,419500
D1019,1,310500,419500
D1119,1,311500,419500
D1219,1,312500,419500
D1319,1,313500,419500
D1419,1,314500,419500
D1519,1,315500,419500
D1619,1,316500,419500
D1719,1,317500,419500
D1819,1,318500,419500
D1919,1,319500,419500
D2019,1,320500,419500
D2119,1,321500,419500
D2219,1,322500,419500
D2319,1,323500,419500
D2419,1,324500,419500
D2519,1,325500,419500
D2619,1,326500,419500
D2719,2,327500,419500
D2819,2,328500,419500
D2919,2,329500,419500
C3818,4,238500,418500
C3918,4,239500,418500
C4018,4,240500,418500
C4118,4,241500,418500
C4218,4,242500,418500
C4318,4,243500,418500
C4418,5,244500,418500
C4518,5,245500,418500
C4618,5,246500,418500
C4718,5,247500,418500
C4818,5,248500,418500
C4918,4,249500,418500
C5018,4,250500,418500
C5118,4,251500,418500
C5218,4,252500,418500
C5318,4,253500,418500
C5418,4,254500,418500
C5518,4,255500,418500
C5618,4,256500,418500
C5718,4,257500,418500
C5818,4,258500,418500
C5918,3,259500,418500
C6018,4,260500,418500
C6118,3,261500,418500
C6218,4,262500,418500
C6318,3,263500,418500
C6418,2,264500,418500
C6518,3,265500,418500
C6618,3,266500,418500
C6718,3,267500,418500
C6818,4,268500,418500
C6918,2,269500,418500
C7018,3,270500,418500
C7118,4,271500,418500
C7218,1,272500,418500
C7318,2,273500,418500
C7418,2,274500,418500
C7518,1,275500,418500
C7618,1,276500,418500
C7718,1,277500,418500
C7818,1,278500,418500
C7918,1,279500,418500
C8018,1,280500,418500
C8118,1,281500,418500
C8218,1,282500,418500
C8318,1,283500,418500
C8418,1,284500,418500
C8518,1,285500,418500
C8618,1,286500,418500
C8718,1,287500,418500
C8818,1,288500,418500
C8918,1,289500,418500
C9018,1,290500,418500
C9118,1,291500,418500
C9218,1,292500,418500
C9318,1,293500,418500
C9418,1,294500,418500
C9518,1,295500,418500
C9618,1,296500,418500
C9718,1,297500,418500
C9818,1,298500,418500
C9918,1,299500,418500
D0018,1,300500,418500
D0118,1,301500,418500
D0218,1,302500,418500
D0318,1,303500,418500
D0418,1,304500,418500
D0518,1,305500,418500
D0618,1,306500,418500
D0718,1,307500,418500
D0818,1,308500,418500
D0918,1,309500,418500
D1018,1,310500,418500
D1118,1,311500,418500
D1218,1,312500,418500
D1318,1,313500,418500
D1418,1,314500,418500
D1518,1,315500,418500
D1618,1,316500,418500
D1718,1,317500,418500
D1818,1,318500,418500
D1918,1,319500,418500
D2018,1,320500,418500
D2118,1,321500,418500
D2218,1,322500,418500
D2318,1,323500,418500
D2418,1,324500,418500
D2518,1,325500,418500
D2618,1,326500,418500
D2718,2,327500,418500
D2818,2,328500,418500
D2918,2,329500,418500
C3717,4,237500,417500
C3817,4,238500,417500
C3917,4,239500,417500
C4017,4,240500,417500
C4117,4,241500,417500
C4217,4,242500,417500
C4317,5,243500,417500
C4417,5,244500,417500
C4517,5,245500,417500
C4617,2,246500,417500
C4717,5,247500,417500
C4817,5,248500,417500
C4917,4,249500,417500
C5017,4,250500,417500
C5117,4,251500,417500
C5217,4,252500,417500
C5317,4,253500,417500
C5417,3,254500,417500
C5517,4,255500,417500
C5617,4,256500,417500
C5717,4,257500,417500
C5817,3,258500,417500
C5917,4,259500,417500
C6017,4,260500,417500
C6117,3,261500,417500
C6217,3,262500,417500
C6317,3,263500,417500
C6417,4,264500,417500
C6517,4,265500,417500
C6617,3,266500,417500
C6717,4,267500,417500
C6817,4,268500,417500
C6917,4,269500,417500
C7017,4,270500,417500
C7117,4,271500,417500
C7217,1,272500,417500
C7317,2,273500,417500
C7417,2,274500,417500
C7517,1,275500,417500
C7617,1,276500,417500
C7717,1,277500,417500
C7817,1,278500,417500
C7917,1,279500,417500
C8017,1,280500,417500
C8117,1,281500,417500
C8217,1,282500,417500
C8317,1,283500,417500
C8417,1,284500,417500
C8517,1,285500,417500
C8617,1,286500,417500
C8717,1,287500,417500
C8817,1,288500,417500
C8917,1,289500,417500
C9017,1,290500,417500
C9117,1,291500,417500
C9217,1,292500,417500
C9317,1,293500,417500
C9417,1,294500,417500
C9517,1,295500,417500
C9617,1,296500,417500
C9717,1,297500,417500
C9817,1,298500,417500
C9917,1,299500,417500
D0017,1,300500,417500
D0117,1,301500,417500
D0217,1,302500,417500
D0317,1,303500,417500
D0417,1,304500,417500
D0517,1,305500,417500
D0617,1,306500,417500
D0717,1,307500,417500
D0817,1,308500,417500
D0917,1,309500,417500
D1017,1,310500,417500
D1117,1,311500,417500
D1217,1,312500,417500
D1317,1,313500,417500
D1417,1,314500,417500
D1517,1,315500,417500
D1617,1,316500,417500
D1717,1,317500,417500
D1817,1,318500,417500
D1917,1,319500,417500
D2017,1,320500,417500
D2117,1,321500,417500
D2217,1,322500,417500
D2317,1,323500,417500
D2417,1,324500,417500
D2517,1,325500,417500
D2617,1,326500,417500
D2717,2,327500,417500
D2817,2,328500,417500
D2917,2,329500,417500
C3816,4,238500,416500
C3916,4,239500,416500
C4016,4,240500,416500
C4116,4,241500,416500
C4216,5,242500,416500
C4316,5,243500,416500
C4416,5,244500,416500
C4516,5,245500,416500
C4616,5,246500,416500
C4716,5,247500,416500
C4816,4,248500,416500
C4916,4,249500,416500
C5016,4,250500,416500
C5116,4,251500,416500
C5216,4,252500,416500
C5316,4,253500,416500
C5416,3,254500,416500
C5516,4,255500,416500
C5616,4,256500,416500
C5716,4,257500,416500
C5816,4,258500,416500
C5916,3,259500,416500
C6016,4,260500,416500
C6116,4,261500,416500
C6216,4,262500,416500
C6316,3,263500,416500
C6416,3,264500,416500
C6516,3,265500,416500
C6616,3,266500,416500
C6716,2,267500,416500
C6816,4,268500,416500
C6916,3,269500,416500
C7016,3,270500,416500
C7116,2,271500,416500
C7216,2,272500,416500
C7316,1,273500,416500
C7416,2,274500,416500
C7516,2,275500,416500
C7616,1,276500,416500
C7716,1,277500,416500
C7816,1,278500,416500
C7916,1,279500,416500
C8016,1,280500,416500
C8116,1,281500,416500
C8216,1,282500,416500
C8316,1,283500,416500
C8416,1,284500,416500
C8516,1,285500,416500
C8616,1,286500,416500
C8716,1,287500,416500
C8816,1,288500,416500
C8916,1,289500,416500
C9016,1,290500,416500
C9116,1,291500,416500
C9216,1,292500,416500
C9316,1,293500,416500
C9416,1,294500,416500
C9516,1,295500,416500
C9616,1,296500,416500
C9716,1,297500,416500
C9816,1,298500,416500
C9916,1,299500,416500
D0016,1,300500,416500
D0116,1,301500,416500
D0216,1,302500,416500
D0316,1,303500,416500
D0416,1,304500,416500
D0516,1,305500,416500
D0616,1,306500,416500
D0716,1,307500,416500
D0816,1,308500,416500
D0916,1,309500,416500
D1016,1,310500,416500
D1116,1,311500,416500
D1216,1,312500,416500
D1316,1,313500,416500
D1416,1,314500,416500
D1516,1,315500,416500
D1616,1,316500,416500
D1716,1,317500,416500
D1816,1,318500,416500
D1916,1,319500,416500
D2016,1,320500,416500
D2116,1,321500,416500
D2216,1,322500,416500
D2316,1,323500,416500
D2416,1,324500,416500
D2516,1,325500,416500
D2616,1,326500,416500
D2716,1,327500,416500
D2816,2,328500,416500
D2916,2,329500,416500
D3016,2,330500,416500
C3715,4,237500,415500
C3815,4,238500,415500
C3915,4,239500,415500
C4015,4,240500,415500
C4115,4,241500,415500
C4215,5,242500,415500
C4315,5,243500,415500
C4415,5,244500,415500
C4515,5,245500,415500
C4615,5,246500,415500
C4715,5,247500,415500
C4815,4,248500,415500
C4915,4,249500,415500
C5015,4,250500,415500
C5115,3,251500,415500
C5215,3,252500,415500
C5315,4,253500,415500
C5415,3,254500,415500
C5515,4,255500,415500
C5615,4,256500,415500
C5715,4,257500,415500
C5815,3,258500,415500
C5915,3,259500,415500
C6015,3,260500,415500
C6115,3,261500,415500
C6215,3,262500,415500
C6315,3,263500,415500
C6415,3,264500,415500
C6515,3,265500,415500
C6615,3,266500,415500
C6715,4,267500,415500
C6815,1,268500,415500
C6915,3,269500,415500
C7015,3,270500,415500
C7115,1,271500,415500
C7215,1,272500,415500
C7315,1,273500,415500
C7415,1,274500,415500
C7515,2,275500,415500
C7615,2,276500,415500
C7715,1,277500,415500
C7815,1,278500,415500
C7915,1,279500,415500
C8015,1,280500,415500
C8115,1,281500,415500
C8215,1,282500,415500
C8315,1,283500,415500
C8415,1,284500,415500
C8515,1,285500,415500
C8615,1,286500,415500
C8715,1,287500,415500
C8815,1,288500,415500
C8915,1,289500,415500
C9015,1,290500,415500
C9115,1,291500,415500
C9215,1,292500,415500
C9315,1,293500,415500
C9415,1,294500,415500
C9515,1,295500,415500
C9615,1,296500,415500
C9715,1,297500,415500
C9815,1,298500,415500
C9915,1,299500,415500
D0015,1,300500,415500
D0115,1,301500,415500
D0215,1,302500,415500
D0315,1,303500,415500
D0415,1,304500,415500
D0515,1,305500,415500
D0615,1,306500,415500
D0715,1,307500,415500
D0815,1,308500,415500
D0915,1,309500,415500
D1015,1,310500,415500
D1115,1,311500,415500
D1215,1,312500,415500
D1315,1,313500,415500
D1415,1,314500,415500
D1515,1,315500,415500
D1615,1,316500,415500
D1715,1,317500,415500
D1815,1,318500,415500
D1915,1,319500,415500
D2015,1,320500,415500
D2115,1,321500,415500
D2215,1,322500,415500
D2315,1,323500,415500
D2415,1,324500,415500
D2515,1,325500,415500
D2615,1,326500,415500
D2715,2,327500,415500
D2815,2,328500,415500
D2915,1,329500,415500
D3015,2,330500,415500
D3115,2,331500,415500
D3215,2,332500,415500
D3315,1,333500,415500
C3714,3,237500,414500
C3814,4,238500,414500
C3914,4,239500,414500
C4014,5,240500,414500
C4114,5,241500,414500
C4214,5,242500,414500
C4314,5,243500,414500
C4414,5,244500,414500
C4514,5,245500,414500
C4614,5,246500,414500
C4714,4,247500,414500
C4814,4,248500,414500
C4914,4,249500,414500
C5014,4,250500,414500
C5114,4,251500,414500
C5214,4,252500,414500
C5314,4,253500,414500
C5414,3,254500,414500
C5514,3,255500,414500
C5614,3,256500,414500
C5714,3,257500,414500
C5814,3,258500,414500
C5914,3,259500,414500
C6014,3,260500,414500
C6114,3,261500,414500
C6214,3,262500,414500
C6314,4,263500,414500
C6414,4,264500,414500
C6514,1,265500,414500
